x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,y21,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16,z17,z18,z19,z20,z21,label
0.25016897916793823,0.9586824774742126,1.9915046323149e-07,0.23981717228889465,0.9083040952682495,-0.008818050846457481,0.2210998833179474,0.8546486496925354,-0.017145419493317604,0.21601302921772003,0.8097555041313171,-0.02522885799407959,0.2240309715270996,0.773371160030365,-0.03459286689758301,0.19670262932777405,0.8744685649871826,-0.014962767250835896,0.16231802105903625,0.8603836297988892,-0.024890143424272537,0.13792288303375244,0.8554143309593201,-0.03321955353021622,0.11849427968263626,0.8519026637077332,-0.039554644376039505,0.1885981559753418,0.9056238532066345,-0.01761621981859207,0.15252968668937683,0.891543984413147,-0.025297945365309715,0.12640751898288727,0.8822846412658691,-0.03171846270561218,0.10548338294029236,0.8743289113044739,-0.0372207835316658,0.18434518575668335,0.93731290102005,-0.020843634381890297,0.15030664205551147,0.9233625531196594,-0.027619021013379097,0.12775829434394836,0.9152606129646301,-0.02923293225467205,0.11019871383905411,0.9067985415458679,-0.030939975753426552,0.18396791815757751,0.9683666229248047,-0.02497255802154541,0.15769679844379425,0.9622026085853577,-0.03030833601951599,0.1405060589313507,0.9581691026687622,-0.029287973418831825,0.12594006955623627,0.9523327350616455,-0.028529217466711998,0
0.2487209141254425,0.9571651816368103,9.766821307266582e-08,0.23871643841266632,0.9048565626144409,-0.006528926081955433,0.21960096061229706,0.8495494723320007,-0.012727954424917698,0.21437323093414307,0.8072465062141418,-0.019760997965931892,0.22158579528331757,0.7748537063598633,-0.027051659300923347,0.19171178340911865,0.8547117710113525,-0.0017358016921207309,0.15951626002788544,0.848542332649231,-0.010443253442645073,0.14181050658226013,0.8540740013122559,-0.018857643008232117,0.12978416681289673,0.8570359349250793,-0.02478172816336155,0.18270206451416016,0.8819292783737183,-0.004081033170223236,0.15033820271492004,0.872990071773529,-0.01083439402282238,0.13249948620796204,0.8737364411354065,-0.017579831182956696,0.11817312240600586,0.8732672333717346,-0.022332441061735153,0.17692723870277405,0.9088873863220215,-0.007653791923075914,0.1455145627260208,0.8972642421722412,-0.013989430852234364,0.13167023658752441,0.8982669711112976,-0.014700880274176598,0.12051782011985779,0.8980429768562317,-0.014649839140474796,0.17455744743347168,0.933614194393158,-0.012172337621450424,0.1477433145046234,0.9239414930343628,-0.015934569761157036,0.13703268766403198,0.924029529094696,-0.013454293832182884,0.12859955430030823,0.9233818650245667,-0.01092661265283823,0
0.24533720314502716,0.9506738781929016,1.5151300658544642e-07,0.23665450513362885,0.8979067206382751,-0.006448866333812475,0.21939751505851746,0.8409402370452881,-0.012556125409901142,0.21707522869110107,0.7941970825195312,-0.019158072769641876,0.2257865071296692,0.7588856220245361,-0.026078149676322937,0.19452373683452606,0.8538615703582764,-0.0021453234367072582,0.15928800404071808,0.844066858291626,-0.009129997342824936,0.136428564786911,0.8433002829551697,-0.016271013766527176,0.11979548633098602,0.8414310216903687,-0.021724727004766464,0.18371103703975677,0.8816128969192505,-0.004188068676739931,0.15000826120376587,0.8695023059844971,-0.009063921868801117,0.12714901566505432,0.8641520738601685,-0.01546533964574337,0.10901783406734467,0.8584712147712708,-0.020768936723470688,0.17616838216781616,0.9090012311935425,-0.007357989903539419,0.14491820335388184,0.8924292325973511,-0.011667482554912567,0.1251305192708969,0.8859678506851196,-0.013212079182267189,0.10978814214468002,0.8800308704376221,-0.014571653679013252,0.17186735570430756,0.9338921904563904,-0.01147733349353075,0.14629153907299042,0.9192444086074829,-0.01385351363569498,0.13038060069084167,0.9127131700515747,-0.012148884125053883,0.11713847517967224,0.9058548212051392,-0.010858551599085331,0
0.23683498799800873,0.9436278343200684,1.0485456414244254e-07,0.23279327154159546,0.8905218839645386,-0.00739337969571352,0.21998415887355804,0.8357235789299011,-0.01373332180082798,0.2182375192642212,0.791235625743866,-0.020294075831770897,0.2273060530424118,0.7578901052474976,-0.026929114013910294,0.1924399435520172,0.8397225737571716,0.0001653402578085661,0.15956616401672363,0.8337883353233337,-0.007172440644353628,0.13968509435653687,0.8404076099395752,-0.015724971890449524,0.12584719061851501,0.8444360494613647,-0.021794933825731277,0.18086707592010498,0.8666901588439941,-0.0006881069275550544,0.1496046483516693,0.8569570779800415,-0.00597973121330142,0.12933936715126038,0.8582579493522644,-0.013844768516719341,0.1128792017698288,0.8581384420394897,-0.0197074506431818,0.17186635732650757,0.8930890560150146,-0.0027312261518090963,0.1433609277009964,0.8788405060768127,-0.00704805925488472,0.12636879086494446,0.8767385482788086,-0.008763652294874191,0.11277002096176147,0.8740463852882385,-0.009787541814148426,0.16591301560401917,0.9174474477767944,-0.005763746332377195,0.14186853170394897,0.902274489402771,-0.007520765531808138,0.12846899032592773,0.8972786664962769,-0.005086376331746578,0.1175769492983818,0.8922237753868103,-0.0028162081725895405,0
0.23332497477531433,0.9374802112579346,9.202199180435855e-08,0.2280806452035904,0.8885511755943298,-0.0096414964646101,0.2182120829820633,0.8358590602874756,-0.014830880798399448,0.21850694715976715,0.7927511930465698,-0.019640156999230385,0.22762538492679596,0.7604644894599915,-0.024172723293304443,0.19697518646717072,0.8323451280593872,0.003257222007960081,0.16384723782539368,0.8244831562042236,-0.0014201761223375797,0.1414940059185028,0.8289114832878113,-0.008668984286487103,0.12575149536132812,0.8319652080535889,-0.014244063757359982,0.18612629175186157,0.8559404611587524,0.004457748495042324,0.1561480313539505,0.8454828858375549,0.002004582667723298,0.13493436574935913,0.8453577756881714,-0.005883550271391869,0.1180630475282669,0.844932496547699,-0.012301364913582802,0.17767509818077087,0.8799285292625427,0.003987095784395933,0.15122003853321075,0.8658397197723389,0.0012470041401684284,0.1327904313802719,0.8628830909729004,-0.002260977402329445,0.11800342053174973,0.8598521947860718,-0.005031459499150515,0.17173300683498383,0.9027600884437561,0.0023580214474350214,0.1501852571964264,0.8882033824920654,0.0008271030965261161,0.13631071150302887,0.8837843537330627,0.0015558410668745637,0.12466329336166382,0.8791645169258118,0.0023086462169885635,0
0.23532602190971375,0.934913158416748,5.119420998234148e-10,0.22910867631435394,0.8904701471328735,-0.004903185646981001,0.21841393411159515,0.8394323587417603,-0.007913632318377495,0.2171788066625595,0.7997958064079285,-0.0118977390229702,0.22381795942783356,0.7705235481262207,-0.01558513194322586,0.2004530429840088,0.8373751044273376,0.007841591723263264,0.1716298907995224,0.8248762488365173,0.0010934247402474284,0.1509859412908554,0.8314731121063232,-0.007388982456177473,0.13678601384162903,0.8367815017700195,-0.013252101838588715,0.18960149586200714,0.8577531576156616,0.006138169206678867,0.16243422031402588,0.843708336353302,0.0010566470446065068,0.14390479028224945,0.847545862197876,-0.007152514066547155,0.13075247406959534,0.8500384092330933,-0.012947309762239456,0.181076318025589,0.8790680766105652,0.0027162455953657627,0.15626657009124756,0.8623102903366089,-0.00204642815515399,0.13973495364189148,0.8634190559387207,-0.004780381917953491,0.1277463138103485,0.8630843758583069,-0.006270616315305233,0.17508037388324738,0.8989311456680298,-0.0014882140094414353,0.1540607213973999,0.8822966814041138,-0.003755440702661872,0.14123913645744324,0.8806649446487427,-0.002479812828823924,0.13185924291610718,0.8786711692810059,-0.0010980555089190602,0
0.24638527631759644,0.9375479221343994,6.370305527525488e-08,0.23880550265312195,0.8802770972251892,-0.010753152891993523,0.227666437625885,0.8214897513389587,-0.017521029338240623,0.22718745470046997,0.7766435146331787,-0.024455253034830093,0.2401369959115982,0.747101902961731,-0.030987374484539032,0.19762244820594788,0.830258309841156,0.000976413139142096,0.1689169704914093,0.8244680762290955,-0.006470889784395695,0.16144952178001404,0.8379678130149841,-0.015565554611384869,0.15656092762947083,0.8448731303215027,-0.02197366952896118,0.18887768685817719,0.8603180050849915,0.001622907118871808,0.1619662642478943,0.8531610369682312,-0.0037046351935714483,0.15388011932373047,0.8608399629592896,-0.011826188303530216,0.14770811796188354,0.8655989766120911,-0.017809653654694557,0.18386569619178772,0.8876577615737915,0.0005389777943491936,0.1593608409166336,0.8796238899230957,-0.00459638424217701,0.1556915044784546,0.8855711221694946,-0.006603966001421213,0.15336143970489502,0.8887913823127747,-0.007480745669454336,0.18182222545146942,0.9113094806671143,-0.001865003490820527,0.16015374660491943,0.9038839936256409,-0.003730732947587967,0.15662431716918945,0.9081224799156189,-0.0009799064137041569,0.15493503212928772,0.9105649590492249,0.0016062010545283556,0
0.2562102675437927,0.9425210356712341,1.5664240038404387e-07,0.2464863508939743,0.8882343769073486,-0.0049471305683255196,0.22906742990016937,0.8340379595756531,-0.01064425427466631,0.22754546999931335,0.7917219996452332,-0.017574185505509377,0.2368749976158142,0.7617283463478088,-0.0249343179166317,0.2023143619298935,0.8418646454811096,0.0004153145710006356,0.16819095611572266,0.8350004553794861,-0.006914473604410887,0.1487717181444168,0.8404704332351685,-0.014896414242684841,0.13483968377113342,0.8430144786834717,-0.020781582221388817,0.192183718085289,0.8695094585418701,-0.002750402083620429,0.1595204621553421,0.8592723608016968,-0.0077669317834079266,0.1390439122915268,0.8606293201446533,-0.014586864970624447,0.12239084392786026,0.8611639142036438,-0.020005902275443077,0.18557485938072205,0.8971508741378784,-0.007050691172480583,0.15390051901340485,0.8842881917953491,-0.011475878767669201,0.1376374065876007,0.8844255805015564,-0.012758688069880009,0.12492343038320541,0.8832877278327942,-0.01376208383589983,0.18221832811832428,0.923164963722229,-0.012257952243089676,0.15578722953796387,0.913416862487793,-0.014438253827393055,0.14296835660934448,0.9122433066368103,-0.011974502354860306,0.13293899595737457,0.9102038145065308,-0.009963191114366055,0
0.2565804123878479,0.9412435293197632,8.370620463438172e-08,0.24863886833190918,0.8905453681945801,-0.007590094115585089,0.23290257155895233,0.836963951587677,-0.013508117757737637,0.23111265897750854,0.7957242131233215,-0.0200851671397686,0.23902136087417603,0.7662412524223328,-0.026960067451000214,0.2074950635433197,0.8446791768074036,-0.0009427638142369688,0.17472809553146362,0.8366338014602661,-0.009854720905423164,0.15100719034671783,0.839410662651062,-0.019171442836523056,0.13210074603557587,0.8433982133865356,-0.025911765173077583,0.1979871690273285,0.8697245121002197,-0.003214704804122448,0.16661329567432404,0.8575314879417419,-0.00962638109922409,0.1429581344127655,0.8556568026542664,-0.017373744398355484,0.12288660556077957,0.855143129825592,-0.023197617381811142,0.1914968639612198,0.894648015499115,-0.007003374397754669,0.1615256369113922,0.8789223432540894,-0.012756317853927612,0.14086726307868958,0.8753243684768677,-0.014436440542340279,0.12347880005836487,0.8729375600814819,-0.015342052094638348,0.18824663758277893,0.9180939197540283,-0.012041876092553139,0.16286134719848633,0.9038719534873962,-0.015373756177723408,0.1464461237192154,0.8989472985267639,-0.01343646552413702,0.13293778896331787,0.8947789669036865,-0.011535116471350193,0
0.2559850811958313,0.9475798606872559,-3.973708029292311e-09,0.2478465437889099,0.897964596748352,-0.008009268902242184,0.23338106274604797,0.8430570363998413,-0.012678383849561214,0.22920119762420654,0.8016877770423889,-0.018684618175029755,0.2319970726966858,0.7749444842338562,-0.023549320176243782,0.19555214047431946,0.8456151485443115,0.005496196448802948,0.1767164021730423,0.831477165222168,-0.00407792255282402,0.18258169293403625,0.8415080308914185,-0.013682417571544647,0.18663333356380463,0.8488867878913879,-0.01980517990887165,0.1883319765329361,0.867399275302887,0.004116072319447994,0.1695258468389511,0.8542634844779968,-0.004232965409755707,0.17481288313865662,0.8604902029037476,-0.012506049126386642,0.17905354499816895,0.8671655654907227,-0.017488298937678337,0.18486708402633667,0.8871529698371887,0.0007179796230047941,0.16623617708683014,0.8746102452278137,-0.008853654377162457,0.1757887750864029,0.8797369003295898,-0.010533914901316166,0.1831524670124054,0.8857572078704834,-0.009619894437491894,0.1849467158317566,0.9050281047821045,-0.003702895948663354,0.1674499213695526,0.8922818303108215,-0.00942135974764824,0.1752713918685913,0.8935009837150574,-0.007101852912455797,0.18298585712909698,0.8964973092079163,-0.003666637232527137,0
0.26080071926116943,0.9572297930717468,8.931097283948475e-08,0.2484358251094818,0.9044293761253357,-0.01056160219013691,0.2316979467868805,0.8457632660865784,-0.016380125656723976,0.22909261286258698,0.7994207143783569,-0.022909266874194145,0.23637813329696655,0.7681926488876343,-0.028862236067652702,0.20016853511333466,0.8521074056625366,0.005333865061402321,0.17075683176517487,0.8421112895011902,-0.003594793379306793,0.15771643817424774,0.8530463576316833,-0.013553989119827747,0.14803391695022583,0.8622503876686096,-0.01983657106757164,0.1929072141647339,0.8778591752052307,0.0053786300122737885,0.16465982794761658,0.8660009503364563,-0.001320774550549686,0.15152952075004578,0.871535062789917,-0.010355561971664429,0.1415366232395172,0.8768662214279175,-0.016066409647464752,0.18895083665847778,0.9009407758712769,0.0031685875728726387,0.16160948574543,0.8879372477531433,-0.004416025709360838,0.1546926498413086,0.892318606376648,-0.00753262871876359,0.15040244162082672,0.8959502577781677,-0.007881018333137035,0.18812724947929382,0.9209797382354736,-0.0004647564492188394,0.163661390542984,0.9102606773376465,-0.004916504491120577,0.15837469696998596,0.9129350185394287,-0.0034760546404868364,0.15624623000621796,0.914879322052002,-0.000857710256241262,0
0.2619750499725342,0.94495689868927,1.1367546903784387e-07,0.250387579202652,0.8946470618247986,-0.005001073237508535,0.2331121861934662,0.8431196808815002,-0.01036116760224104,0.22804051637649536,0.8028075098991394,-0.016413459554314613,0.23128879070281982,0.7730708718299866,-0.022975487634539604,0.21073728799819946,0.8524789810180664,-0.003487367881461978,0.1773051619529724,0.8402520418167114,-0.011529356241226196,0.1550654172897339,0.8394405245780945,-0.01972932741045952,0.13646984100341797,0.8394322395324707,-0.02614886872470379,0.20202183723449707,0.8788649439811707,-0.007036059163510799,0.16982147097587585,0.8637924790382385,-0.013154161162674427,0.14677205681800842,0.8579572439193726,-0.020487608388066292,0.12703672051429749,0.8531283736228943,-0.02669711597263813,0.19695666432380676,0.9056075215339661,-0.011493941769003868,0.16642116010189056,0.8880922794342041,-0.017214946448802948,0.14625412225723267,0.8810849189758301,-0.01928236149251461,0.12883730232715607,0.8739478588104248,-0.021307213231921196,0.1953912377357483,0.9309037923812866,-0.016675636172294617,0.1716679036617279,0.9178932309150696,-0.021001340821385384,0.1562708020210266,0.9121235609054565,-0.019776374101638794,0.14260293543338776,0.9061815142631531,-0.0189053937792778,0
0.2501700222492218,0.9419001340866089,1.476725515203725e-07,0.2446737289428711,0.8882046937942505,-0.011704848147928715,0.23217269778251648,0.833893358707428,-0.019275879487395287,0.23173433542251587,0.7894595265388489,-0.026326710358262062,0.2432609647512436,0.7564761638641357,-0.03335808217525482,0.20374847948551178,0.8466267585754395,-0.0025850909296423197,0.175337553024292,0.8384152054786682,-0.009297795593738556,0.16004160046577454,0.8433747887611389,-0.017751067876815796,0.1469760537147522,0.8462389707565308,-0.02421373873949051,0.1936146467924118,0.8759274482727051,-0.0014007996069267392,0.1666395515203476,0.8655660152435303,-0.006181132514029741,0.15163414180278778,0.8654506206512451,-0.014365549199283123,0.1380162239074707,0.8652392625808716,-0.020692534744739532,0.1865539252758026,0.9041246175765991,-0.0017407620325684547,0.1617395132780075,0.8906461000442505,-0.006173773668706417,0.14891062676906586,0.8890683054924011,-0.008973048068583012,0.13694027066230774,0.8871676325798035,-0.010861663147807121,0.18308863043785095,0.9293413162231445,-0.003329299623146653,0.16162416338920593,0.9171484708786011,-0.005331794731318951,0.15098020434379578,0.9142152070999146,-0.003557673655450344,0.1418118178844452,0.9108821749687195,-0.0019666794687509537,0
0.26620224118232727,0.9572556018829346,7.026716986047177e-08,0.24980485439300537,0.9046627283096313,-0.0004614267672877759,0.23329707980155945,0.8475162386894226,-0.0031439249869436026,0.23092949390411377,0.8060348033905029,-0.008028495125472546,0.23610693216323853,0.7770589590072632,-0.013195430859923363,0.21551792323589325,0.8469401001930237,0.004297154955565929,0.18165454268455505,0.8344139456748962,-0.0028856731951236725,0.15844427049160004,0.8401162624359131,-0.010104643180966377,0.13974294066429138,0.8463006615638733,-0.015225807204842567,0.20622262358665466,0.8687623143196106,-0.001412019832059741,0.171155646443367,0.8537967801094055,-0.007457277737557888,0.1466611921787262,0.8535941243171692,-0.014089493080973625,0.1279030740261078,0.8567556738853455,-0.018849046900868416,0.20001748204231262,0.8920663595199585,-0.008171701803803444,0.16524948179721832,0.874467670917511,-0.014308333396911621,0.1437600553035736,0.8719819784164429,-0.01701483689248562,0.1280171275138855,0.873218834400177,-0.01832096464931965,0.1970009207725525,0.9142376780509949,-0.015432790853083134,0.16924172639846802,0.8971563577651978,-0.020011458545923233,0.15290960669517517,0.8927634954452515,-0.019770866259932518,0.14042483270168304,0.8916893601417542,-0.01897667534649372,0
